Series;Time;Value
Power;2015-06-06T22:13:40.000Z;1.625
Power;2015-06-06T22:13:45.000Z;1.664
Power;2015-06-06T22:13:50.000Z;1.69
Power;2015-06-06T22:13:55.000Z;1.612
Power;2015-06-06T22:14:00.000Z;1.56
Power;2015-06-06T22:14:05.000Z;1.664
Power;2015-06-06T22:14:10.000Z;1.625
Power;2015-06-06T22:14:15.000Z;1.56
Power;2015-06-06T22:14:20.000Z;1.664
Power;2015-06-06T22:14:25.000Z;1.69
Power;2015-06-06T22:14:30.000Z;1.612
Power;2015-06-06T22:14:35.000Z;1.69
Power;2015-06-06T22:14:40.000Z;1.664
Power;2015-06-06T22:14:45.000Z;1.612
Power;2015-06-06T22:14:50.000Z;1.6900000000000002
Power;2015-06-06T22:14:55.000Z;1.6640000000000001
Power;2015-06-06T22:15:00.000Z;1.82
Power;2015-06-06T22:15:05.000Z;1.612
Power;2015-06-06T22:15:10.000Z;1.56
Power;2015-06-06T22:15:15.000Z;1.612
Power;2015-06-06T22:15:20.000Z;1.6900000000000002
Power;2015-06-06T22:15:25.000Z;1.612
Power;2015-06-06T22:15:30.000Z;1.6640000000000001
Power;2015-06-06T22:15:35.000Z;1.625
Power;2015-06-06T22:15:40.000Z;1.612
Power;2015-06-06T22:15:45.000Z;1.69
Power;2015-06-06T22:15:50.000Z;1.612
Power;2015-06-06T22:15:55.000Z;1.664
Power;2015-06-06T22:16:00.000Z;1.56
Power;2015-06-06T22:16:05.000Z;1.625
Power;2015-06-06T22:16:10.000Z;1.612
Power;2015-06-06T22:16:15.000Z;1.664
Power;2015-06-06T22:16:20.000Z;1.625
Power;2015-06-06T22:16:25.000Z;1.6640000000000001
Power;2015-06-06T22:16:30.000Z;1.625
Power;2015-06-06T22:16:35.000Z;1.6640000000000001
Power;2015-06-06T22:16:40.000Z;1.612
Power;2015-06-06T22:16:45.000Z;1.625
Power;2015-06-06T22:16:50.000Z;1.612
Power;2015-06-06T22:16:55.000Z;1.625
Power;2015-06-06T22:17:00.000Z;1.56
Power;2015-06-06T22:17:05.000Z;1.6900000000000002
Power;2015-06-06T22:17:10.000Z;1.6640000000000001
Power;2015-06-06T22:17:15.000Z;1.625
Power;2015-06-06T22:17:20.000Z;1.612
Power;2015-06-06T22:17:25.000Z;1.664
Runlevel;2015-06-06T19:55:55.000Z;0
Runlevel;2015-06-06T19:56:00.000Z;0
Runlevel;2015-06-06T19:56:05.000Z;0
Runlevel;2015-06-06T19:56:10.000Z;0
Runlevel;2015-06-06T19:56:15.000Z;0
Runlevel;2015-06-06T19:56:20.000Z;0
Runlevel;2015-06-06T19:56:25.000Z;0
Runlevel;2015-06-06T19:56:30.000Z;0
Runlevel;2015-06-06T19:56:35.000Z;0
Runlevel;2015-06-06T19:56:40.000Z;0
Runlevel;2015-06-06T19:56:45.000Z;0
Runlevel;2015-06-06T19:56:50.000Z;0
Runlevel;2015-06-06T19:56:55.000Z;0
Runlevel;2015-06-06T19:57:00.000Z;0
Runlevel;2015-06-06T19:57:05.000Z;0
Runlevel;2015-06-06T19:57:10.000Z;0
Runlevel;2015-06-06T19:57:15.000Z;0
Runlevel;2015-06-06T19:57:20.000Z;0
Runlevel;2015-06-06T19:57:25.000Z;0
Runlevel;2015-06-06T19:57:30.000Z;0
Runlevel;2015-06-06T19:57:35.000Z;0
Runlevel;2015-06-06T19:57:40.000Z;0
Runlevel;2015-06-06T19:57:45.000Z;0
Runlevel;2015-06-06T19:57:50.000Z;0
Runlevel;2015-06-06T19:57:55.000Z;0
Runlevel;2015-06-06T19:58:00.000Z;0
Runlevel;2015-06-06T19:58:05.000Z;0
Runlevel;2015-06-06T19:58:10.000Z;0
Runlevel;2015-06-06T19:58:15.000Z;0
Runlevel;2015-06-06T19:58:20.000Z;0
Runlevel;2015-06-06T19:58:25.000Z;0
Runlevel;2015-06-06T19:58:30.000Z;0
Runlevel;2015-06-06T19:58:35.000Z;0
Runlevel;2015-06-06T19:58:40.000Z;0
Runlevel;2015-06-06T19:58:45.000Z;0
Runlevel;2015-06-06T19:58:50.000Z;0
Runlevel;2015-06-06T19:58:55.000Z;0
Runlevel;2015-06-06T19:59:00.000Z;0
Runlevel;2015-06-06T19:59:05.000Z;0
Runlevel;2015-06-06T19:59:10.000Z;0
Runlevel;2015-06-06T19:59:15.000Z;0
Runlevel;2015-06-06T19:59:20.000Z;0
Runlevel;2015-06-06T19:59:25.000Z;0
Runlevel;2015-06-06T19:59:30.000Z;0
Runlevel;2015-06-06T19:59:35.000Z;0
Runlevel;2015-06-06T19:59:40.000Z;0
Runlevel;2015-06-06T19:59:45.000Z;0
Runlevel;2015-06-06T19:59:50.000Z;0
Runlevel;2015-06-06T19:59:55.000Z;0.8
Runlevel;2015-06-06T20:00:00.000Z;1
Runlevel;2015-06-06T20:00:05.000Z;1
Runlevel;2015-06-06T20:00:10.000Z;1.75
Runlevel;2015-06-06T20:00:15.000Z;2
Runlevel;2015-06-06T20:00:20.000Z;2
Runlevel;2015-06-06T20:00:25.000Z;2
Runlevel;2015-06-06T20:00:30.000Z;2
Runlevel;2015-06-06T20:00:35.000Z;2
Runlevel;2015-06-06T20:00:40.000Z;2
Runlevel;2015-06-06T20:00:45.000Z;2
Runlevel;2015-06-06T20:00:50.000Z;2
Runlevel;2015-06-06T20:00:55.000Z;2
Runlevel;2015-06-06T20:01:00.000Z;2
Runlevel;2015-06-06T20:01:05.000Z;2
Runlevel;2015-06-06T20:01:10.000Z;3
Runlevel;2015-06-06T20:01:15.000Z;3
Runlevel;2015-06-06T20:01:20.000Z;3
Runlevel;2015-06-06T20:01:25.000Z;3
Runlevel;2015-06-06T20:01:30.000Z;3
Runlevel;2015-06-06T20:01:35.000Z;3
Runlevel;2015-06-06T20:01:40.000Z;3
Runlevel;2015-06-06T20:01:45.000Z;3
Runlevel;2015-06-06T20:01:50.000Z;3
Runlevel;2015-06-06T20:01:55.000Z;3
Runlevel;2015-06-06T20:02:00.000Z;3
Runlevel;2015-06-06T20:02:05.000Z;3
Runlevel;2015-06-06T20:02:10.000Z;3
Runlevel;2015-06-06T20:02:15.000Z;3
Runlevel;2015-06-06T20:02:20.000Z;3
Runlevel;2015-06-06T20:02:25.000Z;3
Runlevel;2015-06-06T20:02:30.000Z;3
Runlevel;2015-06-06T20:02:35.000Z;3
Runlevel;2015-06-06T20:02:40.000Z;3
Runlevel;2015-06-06T20:02:45.000Z;3
Runlevel;2015-06-06T20:02:50.000Z;3
Runlevel;2015-06-06T20:02:55.000Z;3
Runlevel;2015-06-06T20:03:00.000Z;3
Runlevel;2015-06-06T20:03:05.000Z;3
Runlevel;2015-06-06T20:03:10.000Z;3
Runlevel;2015-06-06T20:03:15.000Z;3
Runlevel;2015-06-06T20:03:20.000Z;3
Runlevel;2015-06-06T20:03:25.000Z;3
Runlevel;2015-06-06T20:03:30.000Z;3
Runlevel;2015-06-06T20:03:35.000Z;3.75
Runlevel;2015-06-06T20:03:40.000Z;4
Runlevel;2015-06-06T20:03:45.000Z;4
Runlevel;2015-06-06T20:03:50.000Z;4
Runlevel;2015-06-06T20:03:55.000Z;4
Runlevel;2015-06-06T20:04:00.000Z;4
Runlevel;2015-06-06T20:04:05.000Z;4
Runlevel;2015-06-06T20:04:10.000Z;4
Runlevel;2015-06-06T20:04:15.000Z;4
Runlevel;2015-06-06T20:04:20.000Z;4
Runlevel;2015-06-06T20:04:25.000Z;4
Runlevel;2015-06-06T20:04:30.000Z;4
Runlevel;2015-06-06T20:04:35.000Z;4
Runlevel;2015-06-06T20:04:40.000Z;4
Runlevel;2015-06-06T20:04:45.000Z;4
Runlevel;2015-06-06T20:04:50.000Z;4
Runlevel;2015-06-06T20:04:55.000Z;4
Runlevel;2015-06-06T20:05:00.000Z;4
Runlevel;2015-06-06T20:05:05.000Z;4
Runlevel;2015-06-06T20:05:10.000Z;4
Runlevel;2015-06-06T20:05:15.000Z;4
Runlevel;2015-06-06T20:05:20.000Z;4
Runlevel;2015-06-06T20:05:25.000Z;4
Runlevel;2015-06-06T20:05:30.000Z;4
Runlevel;2015-06-06T20:05:35.000Z;4
Runlevel;2015-06-06T20:05:40.000Z;4
Runlevel;2015-06-06T20:05:45.000Z;4
Runlevel;2015-06-06T20:05:50.000Z;4
Runlevel;2015-06-06T20:05:55.000Z;4
Runlevel;2015-06-06T20:06:00.000Z;4
Runlevel;2015-06-06T20:06:05.000Z;4
Runlevel;2015-06-06T20:06:10.000Z;4
Runlevel;2015-06-06T20:06:15.000Z;4
Runlevel;2015-06-06T20:06:20.000Z;4
Runlevel;2015-06-06T20:06:25.000Z;4
Runlevel;2015-06-06T20:06:30.000Z;4
Runlevel;2015-06-06T20:06:35.000Z;4
Runlevel;2015-06-06T20:06:40.000Z;4
Runlevel;2015-06-06T20:06:45.000Z;4
Runlevel;2015-06-06T20:06:50.000Z;4
Runlevel;2015-06-06T20:06:55.000Z;4
Runlevel;2015-06-06T20:07:00.000Z;4
Runlevel;2015-06-06T20:07:05.000Z;4
Runlevel;2015-06-06T20:07:10.000Z;4
Runlevel;2015-06-06T20:07:15.000Z;4
Runlevel;2015-06-06T20:07:20.000Z;4
Runlevel;2015-06-06T20:07:25.000Z;4
Runlevel;2015-06-06T20:07:30.000Z;4
Runlevel;2015-06-06T20:07:35.000Z;4
Runlevel;2015-06-06T20:07:40.000Z;4
Runlevel;2015-06-06T20:07:45.000Z;4
Runlevel;2015-06-06T20:07:50.000Z;4
Runlevel;2015-06-06T20:07:55.000Z;4
Runlevel;2015-06-06T20:08:00.000Z;4
Runlevel;2015-06-06T20:08:05.000Z;4
Runlevel;2015-06-06T20:08:10.000Z;4
Runlevel;2015-06-06T20:08:15.000Z;4
Runlevel;2015-06-06T20:08:20.000Z;4
Runlevel;2015-06-06T20:08:25.000Z;4
Runlevel;2015-06-06T20:08:30.000Z;4
Runlevel;2015-06-06T20:08:35.000Z;4
Runlevel;2015-06-06T20:08:40.000Z;4
Runlevel;2015-06-06T20:08:45.000Z;4
Runlevel;2015-06-06T20:08:50.000Z;4
Runlevel;2015-06-06T20:08:55.000Z;4
Runlevel;2015-06-06T20:09:00.000Z;4
Runlevel;2015-06-06T20:09:05.000Z;4
Runlevel;2015-06-06T20:09:10.000Z;4
Runlevel;2015-06-06T20:09:15.000Z;4
Runlevel;2015-06-06T20:09:20.000Z;4
Runlevel;2015-06-06T20:09:25.000Z;4
Runlevel;2015-06-06T20:09:30.000Z;4
Runlevel;2015-06-06T20:09:35.000Z;4
Runlevel;2015-06-06T20:09:40.000Z;4
Runlevel;2015-06-06T20:09:45.000Z;4
Runlevel;2015-06-06T20:09:50.000Z;4
Runlevel;2015-06-06T20:09:55.000Z;4
Runlevel;2015-06-06T20:10:00.000Z;4
Runlevel;2015-06-06T20:10:05.000Z;4
Runlevel;2015-06-06T20:10:10.000Z;4
Runlevel;2015-06-06T20:10:15.000Z;4
Runlevel;2015-06-06T20:10:20.000Z;4
Runlevel;2015-06-06T20:10:25.000Z;4
Runlevel;2015-06-06T20:10:30.000Z;4
Runlevel;2015-06-06T20:10:35.000Z;4
Runlevel;2015-06-06T20:10:40.000Z;4
Runlevel;2015-06-06T20:10:45.000Z;4
Runlevel;2015-06-06T20:10:50.000Z;4
Runlevel;2015-06-06T20:10:55.000Z;4
Runlevel;2015-06-06T20:11:00.000Z;4
Runlevel;2015-06-06T20:11:05.000Z;2
Runlevel;2015-06-06T20:11:10.000Z;2
Runlevel;2015-06-06T20:11:15.000Z;2
Runlevel;2015-06-06T20:11:20.000Z;2
Runlevel;2015-06-06T20:11:25.000Z;2
Runlevel;2015-06-06T20:11:30.000Z;2
Runlevel;2015-06-06T20:11:35.000Z;2
Runlevel;2015-06-06T20:11:40.000Z;2
Runlevel;2015-06-06T20:11:45.000Z;2
Runlevel;2015-06-06T20:11:50.000Z;2
Runlevel;2015-06-06T20:11:55.000Z;2
Runlevel;2015-06-06T20:12:00.000Z;2
Runlevel;2015-06-06T20:12:05.000Z;2
Runlevel;2015-06-06T20:12:10.000Z;2
Runlevel;2015-06-06T20:12:15.000Z;2
Runlevel;2015-06-06T20:12:20.000Z;2
Runlevel;2015-06-06T20:12:25.000Z;2
Runlevel;2015-06-06T20:12:30.000Z;2
Runlevel;2015-06-06T20:12:35.000Z;2
Runlevel;2015-06-06T20:12:40.000Z;2
Runlevel;2015-06-06T20:12:45.000Z;2
Runlevel;2015-06-06T20:12:50.000Z;2
Runlevel;2015-06-06T20:12:55.000Z;2.6
Runlevel;2015-06-06T20:13:00.000Z;3
Runlevel;2015-06-06T20:13:05.000Z;3
Runlevel;2015-06-06T20:13:10.000Z;3
Runlevel;2015-06-06T20:13:15.000Z;3
Runlevel;2015-06-06T20:13:20.000Z;3
Runlevel;2015-06-06T20:13:25.000Z;1.2
Runlevel;2015-06-06T20:13:30.000Z;1.2000000000000002
Runlevel;2015-06-06T20:13:35.000Z;2.75
Runlevel;2015-06-06T20:13:40.000Z;3
Runlevel;2015-06-06T20:13:45.000Z;3
Runlevel;2015-06-06T20:13:50.000Z;3
Runlevel;2015-06-06T20:13:55.000Z;3
Runlevel;2015-06-06T20:14:00.000Z;3
Runlevel;2015-06-06T20:14:05.000Z;3
Runlevel;2015-06-06T20:14:10.000Z;3
Runlevel;2015-06-06T20:14:15.000Z;3
Runlevel;2015-06-06T20:14:20.000Z;3
Runlevel;2015-06-06T20:14:25.000Z;3
Runlevel;2015-06-06T20:14:30.000Z;3
Runlevel;2015-06-06T20:14:35.000Z;3
Runlevel;2015-06-06T20:14:40.000Z;3
Runlevel;2015-06-06T20:14:45.000Z;3
Runlevel;2015-06-06T20:14:50.000Z;3
Runlevel;2015-06-06T20:14:55.000Z;3
Runlevel;2015-06-06T20:15:00.000Z;3
Runlevel;2015-06-06T20:15:05.000Z;3
Runlevel;2015-06-06T20:15:10.000Z;3
Runlevel;2015-06-06T20:15:15.000Z;3
Runlevel;2015-06-06T20:15:20.000Z;3
Runlevel;2015-06-06T20:15:25.000Z;3
Runlevel;2015-06-06T20:15:30.000Z;3
Runlevel;2015-06-06T20:15:35.000Z;3
Runlevel;2015-06-06T20:15:40.000Z;3
Runlevel;2015-06-06T20:15:45.000Z;3.5999999999999996
Runlevel;2015-06-06T20:15:50.000Z;4
Runlevel;2015-06-06T20:15:55.000Z;4
Runlevel;2015-06-06T20:16:00.000Z;4
Runlevel;2015-06-06T20:16:05.000Z;4
Runlevel;2015-06-06T20:16:10.000Z;4
Runlevel;2015-06-06T20:16:15.000Z;4
Runlevel;2015-06-06T20:16:20.000Z;4
Runlevel;2015-06-06T20:16:25.000Z;4
Runlevel;2015-06-06T20:16:30.000Z;4
Runlevel;2015-06-06T20:16:35.000Z;4
Runlevel;2015-06-06T20:16:40.000Z;4
Runlevel;2015-06-06T20:16:45.000Z;4
Runlevel;2015-06-06T20:16:50.000Z;4
Runlevel;2015-06-06T20:16:55.000Z;4
Runlevel;2015-06-06T20:17:00.000Z;4
Runlevel;2015-06-06T20:17:05.000Z;4
Runlevel;2015-06-06T20:17:10.000Z;4
Runlevel;2015-06-06T20:17:15.000Z;4
Runlevel;2015-06-06T20:17:20.000Z;4
Runlevel;2015-06-06T20:17:25.000Z;4
Runlevel;2015-06-06T20:17:30.000Z;4
Runlevel;2015-06-06T20:17:35.000Z;4
Runlevel;2015-06-06T20:17:40.000Z;4
Runlevel;2015-06-06T20:17:45.000Z;4
Runlevel;2015-06-06T20:17:50.000Z;4
Runlevel;2015-06-06T20:17:55.000Z;4
Runlevel;2015-06-06T20:18:00.000Z;4
Runlevel;2015-06-06T20:18:05.000Z;4
Runlevel;2015-06-06T20:18:10.000Z;4
Runlevel;2015-06-06T20:18:15.000Z;4
Runlevel;2015-06-06T20:18:20.000Z;4
Runlevel;2015-06-06T20:18:25.000Z;4
Runlevel;2015-06-06T20:18:30.000Z;4
Runlevel;2015-06-06T20:18:35.000Z;4
Runlevel;2015-06-06T20:18:40.000Z;4
Runlevel;2015-06-06T20:18:45.000Z;4
Runlevel;2015-06-06T20:18:50.000Z;4
Runlevel;2015-06-06T20:18:55.000Z;4
Runlevel;2015-06-06T20:19:00.000Z;4
Runlevel;2015-06-06T20:19:05.000Z;4
Runlevel;2015-06-06T20:19:10.000Z;4
Runlevel;2015-06-06T20:19:15.000Z;4
Runlevel;2015-06-06T20:19:20.000Z;4
Runlevel;2015-06-06T20:19:25.000Z;4
Runlevel;2015-06-06T20:19:30.000Z;4
Runlevel;2015-06-06T20:19:35.000Z;4
Runlevel;2015-06-06T20:19:40.000Z;4
Runlevel;2015-06-06T20:19:45.000Z;4
Runlevel;2015-06-06T20:19:50.000Z;4
Runlevel;2015-06-06T20:19:55.000Z;4
Runlevel;2015-06-06T20:20:00.000Z;4
Runlevel;2015-06-06T20:20:05.000Z;4
Runlevel;2015-06-06T20:20:10.000Z;4
Runlevel;2015-06-06T20:20:15.000Z;4
Runlevel;2015-06-06T20:20:20.000Z;4
Runlevel;2015-06-06T20:20:25.000Z;4
Runlevel;2015-06-06T20:20:30.000Z;4
Runlevel;2015-06-06T20:20:35.000Z;4
Runlevel;2015-06-06T20:20:40.000Z;4
Runlevel;2015-06-06T20:20:45.000Z;4
Runlevel;2015-06-06T20:20:50.000Z;4
Runlevel;2015-06-06T20:20:55.000Z;4
Runlevel;2015-06-06T20:21:00.000Z;4
Runlevel;2015-06-06T20:21:05.000Z;4
Runlevel;2015-06-06T20:21:10.000Z;4
Runlevel;2015-06-06T20:21:15.000Z;4
Runlevel;2015-06-06T20:21:20.000Z;4
Runlevel;2015-06-06T20:21:25.000Z;4
Runlevel;2015-06-06T20:21:30.000Z;4
Runlevel;2015-06-06T20:21:35.000Z;4
Runlevel;2015-06-06T20:21:40.000Z;4
Runlevel;2015-06-06T20:21:45.000Z;4
Runlevel;2015-06-06T20:21:50.000Z;4
Runlevel;2015-06-06T20:21:55.000Z;4
Runlevel;2015-06-06T20:22:00.000Z;4
Runlevel;2015-06-06T20:22:05.000Z;4
Runlevel;2015-06-06T20:22:10.000Z;4
Runlevel;2015-06-06T20:22:15.000Z;4
Runlevel;2015-06-06T20:22:20.000Z;4
Runlevel;2015-06-06T20:22:25.000Z;4
Runlevel;2015-06-06T20:22:30.000Z;4
Runlevel;2015-06-06T20:22:35.000Z;4
Runlevel;2015-06-06T20:22:40.000Z;4
Runlevel;2015-06-06T20:22:45.000Z;4
Runlevel;2015-06-06T20:22:50.000Z;4
Runlevel;2015-06-06T20:22:55.000Z;4
Runlevel;2015-06-06T20:23:00.000Z;4
Runlevel;2015-06-06T20:23:05.000Z;4
Runlevel;2015-06-06T20:23:10.000Z;4
Runlevel;2015-06-06T20:23:15.000Z;4
Runlevel;2015-06-06T20:23:20.000Z;4
Runlevel;2015-06-06T20:23:25.000Z;4
Runlevel;2015-06-06T20:23:30.000Z;4
Runlevel;2015-06-06T20:23:35.000Z;4
Runlevel;2015-06-06T20:23:40.000Z;4
Runlevel;2015-06-06T20:23:45.000Z;4
Runlevel;2015-06-06T20:23:50.000Z;4
Runlevel;2015-06-06T20:23:55.000Z;4
Runlevel;2015-06-06T20:24:00.000Z;4
Runlevel;2015-06-06T20:24:05.000Z;4
Runlevel;2015-06-06T20:24:10.000Z;4
Runlevel;2015-06-06T20:24:15.000Z;4
Runlevel;2015-06-06T20:24:20.000Z;4
Runlevel;2015-06-06T20:24:25.000Z;4
Runlevel;2015-06-06T20:24:30.000Z;4
Runlevel;2015-06-06T20:24:35.000Z;4
Runlevel;2015-06-06T20:24:40.000Z;4
Runlevel;2015-06-06T20:24:45.000Z;4
Runlevel;2015-06-06T20:24:50.000Z;4
Runlevel;2015-06-06T20:24:55.000Z;4
Runlevel;2015-06-06T20:25:00.000Z;4
Runlevel;2015-06-06T20:25:05.000Z;4
Runlevel;2015-06-06T20:25:10.000Z;4
Runlevel;2015-06-06T20:25:15.000Z;4
Runlevel;2015-06-06T20:25:20.000Z;4
Runlevel;2015-06-06T20:25:25.000Z;4
Runlevel;2015-06-06T20:25:30.000Z;4
Runlevel;2015-06-06T20:25:35.000Z;4
Runlevel;2015-06-06T20:25:40.000Z;4
Runlevel;2015-06-06T20:25:45.000Z;4
Runlevel;2015-06-06T20:25:50.000Z;4
Runlevel;2015-06-06T20:25:55.000Z;4
Runlevel;2015-06-06T20:26:00.000Z;4
Runlevel;2015-06-06T20:26:05.000Z;4
Runlevel;2015-06-06T20:26:10.000Z;4
Runlevel;2015-06-06T20:26:15.000Z;4
Runlevel;2015-06-06T20:26:20.000Z;4
Runlevel;2015-06-06T20:26:25.000Z;4
Runlevel;2015-06-06T20:26:30.000Z;4
Runlevel;2015-06-06T20:26:35.000Z;4
Runlevel;2015-06-06T20:26:40.000Z;4
Runlevel;2015-06-06T20:26:45.000Z;4
Runlevel;2015-06-06T20:26:50.000Z;4
Runlevel;2015-06-06T20:26:55.000Z;4
Runlevel;2015-06-06T20:27:00.000Z;4
Runlevel;2015-06-06T20:27:05.000Z;4
Runlevel;2015-06-06T20:27:10.000Z;4
Runlevel;2015-06-06T20:27:15.000Z;4
Runlevel;2015-06-06T20:27:20.000Z;4
Runlevel;2015-06-06T20:27:25.000Z;4
Runlevel;2015-06-06T20:27:30.000Z;4
Runlevel;2015-06-06T20:27:35.000Z;4
Runlevel;2015-06-06T20:27:40.000Z;4
Runlevel;2015-06-06T20:27:45.000Z;4
Runlevel;2015-06-06T20:27:50.000Z;4
Runlevel;2015-06-06T20:27:55.000Z;4
Runlevel;2015-06-06T20:28:00.000Z;4
Runlevel;2015-06-06T20:28:05.000Z;4
Runlevel;2015-06-06T20:28:10.000Z;4
Runlevel;2015-06-06T20:28:15.000Z;4
Runlevel;2015-06-06T20:28:20.000Z;4
Runlevel;2015-06-06T20:28:25.000Z;4
Runlevel;2015-06-06T20:28:30.000Z;4
Runlevel;2015-06-06T20:28:35.000Z;4
Runlevel;2015-06-06T20:28:40.000Z;4
Runlevel;2015-06-06T20:28:45.000Z;4
Runlevel;2015-06-06T20:28:50.000Z;4
Runlevel;2015-06-06T20:28:55.000Z;4
Runlevel;2015-06-06T20:29:00.000Z;4
Runlevel;2015-06-06T20:29:05.000Z;4
Runlevel;2015-06-06T20:29:10.000Z;4
Runlevel;2015-06-06T20:29:15.000Z;4
Runlevel;2015-06-06T20:29:20.000Z;4
Runlevel;2015-06-06T20:29:25.000Z;4
Runlevel;2015-06-06T20:29:30.000Z;4
Runlevel;2015-06-06T20:29:35.000Z;4
Runlevel;2015-06-06T20:29:40.000Z;4
Runlevel;2015-06-06T20:29:45.000Z;4
Runlevel;2015-06-06T20:29:50.000Z;4
Runlevel;2015-06-06T20:29:55.000Z;4
Runlevel;2015-06-06T20:30:00.000Z;4
Runlevel;2015-06-06T20:30:05.000Z;4
Runlevel;2015-06-06T20:30:10.000Z;4
Runlevel;2015-06-06T20:30:15.000Z;4
Runlevel;2015-06-06T20:30:20.000Z;4
Runlevel;2015-06-06T20:30:25.000Z;4
Runlevel;2015-06-06T20:30:30.000Z;4
Runlevel;2015-06-06T20:30:35.000Z;4
Runlevel;2015-06-06T20:30:40.000Z;4
Runlevel;2015-06-06T20:30:45.000Z;4
Runlevel;2015-06-06T20:30:50.000Z;4
Runlevel;2015-06-06T20:30:55.000Z;4
Runlevel;2015-06-06T20:31:00.000Z;4
Runlevel;2015-06-06T20:31:05.000Z;4
Runlevel;2015-06-06T20:31:10.000Z;4
Runlevel;2015-06-06T20:31:15.000Z;4
Runlevel;2015-06-06T20:31:20.000Z;4
Runlevel;2015-06-06T20:31:25.000Z;4
Runlevel;2015-06-06T20:31:30.000Z;4
Runlevel;2015-06-06T20:31:35.000Z;4
Runlevel;2015-06-06T20:31:40.000Z;4
Runlevel;2015-06-06T20:31:45.000Z;4
Runlevel;2015-06-06T20:31:50.000Z;4
Runlevel;2015-06-06T20:31:55.000Z;4
Runlevel;2015-06-06T20:32:00.000Z;4
Runlevel;2015-06-06T20:32:05.000Z;4
Runlevel;2015-06-06T20:32:10.000Z;3.6
Runlevel;2015-06-06T20:32:15.000Z;3
Runlevel;2015-06-06T20:32:20.000Z;3
Runlevel;2015-06-06T20:32:25.000Z;3
Runlevel;2015-06-06T20:32:30.000Z;3
Runlevel;2015-06-06T20:32:35.000Z;3
Runlevel;2015-06-06T20:32:40.000Z;3
Runlevel;2015-06-06T20:32:45.000Z;3
Runlevel;2015-06-06T20:32:50.000Z;3
Runlevel;2015-06-06T20:32:55.000Z;3
Runlevel;2015-06-06T20:33:00.000Z;3
Runlevel;2015-06-06T20:33:05.000Z;3
Runlevel;2015-06-06T20:33:10.000Z;3
Runlevel;2015-06-06T20:33:15.000Z;3
Runlevel;2015-06-06T20:33:20.000Z;3
Runlevel;2015-06-06T20:33:25.000Z;3
Runlevel;2015-06-06T20:33:30.000Z;3
Runlevel;2015-06-06T20:33:35.000Z;3
Runlevel;2015-06-06T20:33:40.000Z;3
Runlevel;2015-06-06T20:33:45.000Z;3
Runlevel;2015-06-06T20:33:50.000Z;3
Runlevel;2015-06-06T20:33:55.000Z;3
Runlevel;2015-06-06T20:34:00.000Z;3
Runlevel;2015-06-06T20:34:05.000Z;3
Runlevel;2015-06-06T20:34:10.000Z;3
Runlevel;2015-06-06T20:34:15.000Z;3
Runlevel;2015-06-06T20:34:20.000Z;3
Runlevel;2015-06-06T20:34:25.000Z;3
Runlevel;2015-06-06T20:34:30.000Z;3
Runlevel;2015-06-06T20:34:35.000Z;3
Runlevel;2015-06-06T20:34:40.000Z;3
Runlevel;2015-06-06T20:34:45.000Z;3
Runlevel;2015-06-06T20:34:50.000Z;3
Runlevel;2015-06-06T20:34:55.000Z;3
Runlevel;2015-06-06T20:35:00.000Z;3
Runlevel;2015-06-06T20:35:05.000Z;3
Runlevel;2015-06-06T20:35:10.000Z;3
Runlevel;2015-06-06T20:35:15.000Z;3
Runlevel;2015-06-06T20:35:20.000Z;3
Runlevel;2015-06-06T20:35:25.000Z;3
Runlevel;2015-06-06T20:35:30.000Z;3
Runlevel;2015-06-06T20:35:35.000Z;3
Runlevel;2015-06-06T20:35:40.000Z;3
Runlevel;2015-06-06T20:35:45.000Z;3
Runlevel;2015-06-06T20:35:50.000Z;3
Runlevel;2015-06-06T20:35:55.000Z;3
Runlevel;2015-06-06T20:36:00.000Z;3
Runlevel;2015-06-06T20:36:05.000Z;3
Runlevel;2015-06-06T20:36:10.000Z;3
Runlevel;2015-06-06T20:36:15.000Z;3
Runlevel;2015-06-06T20:36:20.000Z;3
Runlevel;2015-06-06T20:36:25.000Z;3
Runlevel;2015-06-06T20:36:30.000Z;3
Runlevel;2015-06-06T20:36:35.000Z;3
Runlevel;2015-06-06T20:36:40.000Z;3
Runlevel;2015-06-06T20:36:45.000Z;3
Runlevel;2015-06-06T20:36:50.000Z;3
Runlevel;2015-06-06T20:36:55.000Z;3
Runlevel;2015-06-06T20:37:00.000Z;3
Runlevel;2015-06-06T20:37:05.000Z;3
Runlevel;2015-06-06T20:37:10.000Z;3
Runlevel;2015-06-06T20:37:15.000Z;3
Runlevel;2015-06-06T20:37:20.000Z;3
Runlevel;2015-06-06T20:37:25.000Z;3
Runlevel;2015-06-06T20:37:30.000Z;3
Runlevel;2015-06-06T20:37:35.000Z;3
Runlevel;2015-06-06T20:37:40.000Z;3
Runlevel;2015-06-06T20:37:45.000Z;3
Runlevel;2015-06-06T20:37:50.000Z;3
Runlevel;2015-06-06T20:37:55.000Z;3
Runlevel;2015-06-06T20:38:00.000Z;3
Runlevel;2015-06-06T20:38:05.000Z;3
Runlevel;2015-06-06T20:38:10.000Z;3
Runlevel;2015-06-06T20:38:15.000Z;3
Runlevel;2015-06-06T20:38:20.000Z;3
Runlevel;2015-06-06T20:38:25.000Z;3
Runlevel;2015-06-06T20:38:30.000Z;3
